ticker,name,market,source,sector
419530.KQ,SAMG엔터,KOSDAQ,naver_kosdaq,
900290.KQ,GRT,KOSDAQ,naver_kosdaq,
065660.KQ,안트로젠,KOSDAQ,naver_kosdaq,
352480.KQ,씨앤씨인터내셔널,KOSDAQ,naver_kosdaq,
950170.KQ,JTC,KOSDAQ,naver_kosdaq,
121800.KQ,비덴트,KOSDAQ,naver_kosdaq,
220100.KQ,퓨쳐켐,KOSDAQ,naver_kosdaq,
017890.KQ,한국알콜,KOSDAQ,naver_kosdaq,
377460.KQ,큐에이드,KOSDAQ,naver_kosdaq,
036710.KQ,심텍홀딩스,KOSDAQ,naver_kosdaq,
217730.KQ,강스템바이오텍,KOSDAQ,naver_kosdaq,
084850.KQ,아이티엠반도체,KOSDAQ,naver_kosdaq,
478340.KQ,나라스페이스테크놀로지,KOSDAQ,naver_kosdaq,
098120.KQ,마이크로컨텍솔,KOSDAQ,naver_kosdaq,
389260.KQ,대명에너지,KOSDAQ,naver_kosdaq,
014940.KQ,오리엔탈정공,KOSDAQ,naver_kosdaq,
416180.KQ,신성에스티,KOSDAQ,naver_kosdaq,
180400.KQ,DXVX,KOSDAQ,naver_kosdaq,
041920.KQ,메디아나,KOSDAQ,naver_kosdaq,
307180.KQ,아이엘,KOSDAQ,naver_kosdaq,
018000.KQ,유니슨,KOSDAQ,naver_kosdaq,
082800.KQ,비보존 제약,KOSDAQ,naver_kosdaq,
065710.KQ,서호전기,KOSDAQ,naver_kosdaq,
290690.KQ,소룩스,KOSDAQ,naver_kosdaq,
318060.KQ,그래피,KOSDAQ,naver_kosdaq,
459510.KQ,나우로보틱스,KOSDAQ,naver_kosdaq,
094480.KQ,갤럭시아머니트리,KOSDAQ,naver_kosdaq,
091580.KQ,상신이디피,KOSDAQ,naver_kosdaq,
061090.KQ,세나테크놀로지,KOSDAQ,naver_kosdaq,
314130.KQ,지놈앤컴퍼니,KOSDAQ,naver_kosdaq,
357550.KQ,석경에이티,KOSDAQ,naver_kosdaq,
011560.KQ,세보엠이씨,KOSDAQ,naver_kosdaq,
093520.KQ,매커스,KOSDAQ,naver_kosdaq,
