run_date,market_region,universe_mode,ticker,name,entry_price,target1_price,target2_price,stop_price,data_quality,liquidity_warning,risk_reward_warning,days_after,tracking_date,close_price,return_pct,max_return_pct,min_return_pct,hit_target1,hit_target2,hit_stop,first_hit,status,next_open_price,next_open_gap_pct
2026-07-27,kr,kospi_kosdaq,475150.KS,SK이터닉스,57100.0,70648.21,79680.36,53422.5,good,,,1.0,2026-07-28,48700.0,-14.711,0.3503,-19.0018,0.0,0.0,1.0,stop_first,tracking,54900.0,-3.8529
2026-07-24,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70500.0,76700.0,83357.14,69505.0,good,,,4.0,2026-07-30,65100.0,-7.6596,2.695,-9.7872,0.0,0.0,1.0,stop_first,tracking,70500.0,0.0
2026-07-24,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70500.0,76700.0,83357.14,69505.0,good,,,3.0,2026-07-29,65900.0,-6.5248,2.695,-9.2199,0.0,0.0,1.0,stop_first,tracking,70500.0,0.0
2026-07-24,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70500.0,76700.0,83357.14,69505.0,good,,,2.0,2026-07-28,66700.0,-5.3901,2.695,-6.5248,0.0,0.0,1.0,stop_first,tracking,70500.0,0.0
2026-07-24,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70500.0,76700.0,83357.14,69505.0,good,,,1.0,2026-07-27,69800.0,-0.9929,2.695,-4.2553,0.0,0.0,1.0,stop_first,tracking,70500.0,0.0
2026-07-24,kr,kospi_kosdaq,207940.KS,삼성바이오로직스,1518000.0,1625785.71,1697642.86,1393550.0,good,,손익비 기준 미달: 0.80 < 1.20,4.0,2026-07-30,1527000.0,0.5929,3.7549,-5.4677,0.0,0.0,0.0,none,tracking,1499000.0,-1.2516
2026-07-24,kr,kospi_kosdaq,207940.KS,삼성바이오로직스,1518000.0,1625785.71,1697642.86,1393550.0,good,,손익비 기준 미달: 0.80 < 1.20,3.0,2026-07-29,1479000.0,-2.5692,3.7549,-5.4677,0.0,0.0,0.0,none,tracking,1499000.0,-1.2516
2026-07-24,kr,kospi_kosdaq,207940.KS,삼성바이오로직스,1518000.0,1625785.71,1697642.86,1393550.0,good,,손익비 기준 미달: 0.80 < 1.20,2.0,2026-07-28,1549000.0,2.0422,3.7549,-2.108,0.0,0.0,0.0,none,tracking,1499000.0,-1.2516
2026-07-24,kr,kospi_kosdaq,207940.KS,삼성바이오로직스,1518000.0,1625785.71,1697642.86,1393550.0,good,,손익비 기준 미달: 0.80 < 1.20,1.0,2026-07-27,1545000.0,1.7787,3.7549,-2.108,0.0,0.0,0.0,none,tracking,1499000.0,-1.2516
2026-07-24,kr,kospi_kosdaq,036460.KS,한국가스공사,34950.0,36664.29,37807.14,32780.0,good,,손익비 기준 미달: 0.74 < 1.20,4.0,2026-07-30,34450.0,-1.4306,2.1459,-5.5794,0.0,0.0,0.0,none,tracking,35000.0,0.1431
2026-07-24,kr,kospi_kosdaq,036460.KS,한국가스공사,34950.0,36664.29,37807.14,32780.0,good,,손익비 기준 미달: 0.74 < 1.20,3.0,2026-07-29,33400.0,-4.4349,2.1459,-5.5794,0.0,0.0,0.0,none,tracking,35000.0,0.1431
2026-07-24,kr,kospi_kosdaq,036460.KS,한국가스공사,34950.0,36664.29,37807.14,32780.0,good,,손익비 기준 미달: 0.74 < 1.20,2.0,2026-07-28,34050.0,-2.5751,2.1459,-3.4335,0.0,0.0,0.0,none,tracking,35000.0,0.1431
2026-07-24,kr,kospi_kosdaq,036460.KS,한국가스공사,34950.0,36664.29,37807.14,32780.0,good,,손익비 기준 미달: 0.74 < 1.20,1.0,2026-07-27,35100.0,0.4292,2.1459,-0.4292,0.0,0.0,0.0,none,tracking,35000.0,0.1431
2026-07-24,kr,kospi_kosdaq,011200.KS,HMM,21650.0,22892.86,23721.43,19992.86,good,,손익비 기준 미달: 0.69 < 1.20,4.0,2026-07-30,20650.0,-4.6189,0.4619,-8.6836,0.0,0.0,1.0,stop_first,tracking,21250.0,-1.8476
2026-07-24,kr,kospi_kosdaq,011200.KS,HMM,21650.0,22892.86,23721.43,19992.86,good,,손익비 기준 미달: 0.69 < 1.20,3.0,2026-07-29,20250.0,-6.4665,0.4619,-8.6836,0.0,0.0,1.0,stop_first,tracking,21250.0,-1.8476
2026-07-24,kr,kospi_kosdaq,011200.KS,HMM,21650.0,22892.86,23721.43,19992.86,good,,손익비 기준 미달: 0.69 < 1.20,2.0,2026-07-28,20000.0,-7.6212,0.4619,-8.545,0.0,0.0,1.0,stop_first,tracking,21250.0,-1.8476
2026-07-24,kr,kospi_kosdaq,011200.KS,HMM,21650.0,22892.86,23721.43,19992.86,good,,손익비 기준 미달: 0.69 < 1.20,1.0,2026-07-27,20650.0,-4.6189,0.4619,-5.0808,0.0,0.0,0.0,none,tracking,21250.0,-1.8476
2026-07-24,kr,kospi_kosdaq,004370.KS,농심,367500.0,387642.86,400000.0,351425.0,good,,,4.0,2026-07-30,387000.0,5.3061,8.4354,-1.7687,1.0,0.0,0.0,target1_first,tracking,368500.0,0.2721
2026-07-24,kr,kospi_kosdaq,004370.KS,농심,367500.0,387642.86,400000.0,351425.0,good,,,3.0,2026-07-29,377500.0,2.7211,8.4354,-1.7687,1.0,0.0,0.0,target1_first,tracking,368500.0,0.2721
2026-07-24,kr,kospi_kosdaq,004370.KS,농심,367500.0,387642.86,400000.0,351425.0,good,,,2.0,2026-07-28,377000.0,2.585,4.7619,-1.7687,0.0,0.0,0.0,none,tracking,368500.0,0.2721
2026-07-24,kr,kospi_kosdaq,004370.KS,농심,367500.0,387642.86,400000.0,351425.0,good,,,1.0,2026-07-27,376500.0,2.449,4.6259,0.1361,0.0,0.0,0.0,none,tracking,368500.0,0.2721
2026-07-23,kr,kospi_kosdaq,001450.KS,현대해상,38600.0,41808.93,43948.21,36697.5,good,,,5.0,2026-07-30,38750.0,0.3886,8.5492,-6.0881,1.0,0.0,1.0,target1_first,tracking,38100.0,-1.2953
2026-07-23,kr,kospi_kosdaq,001450.KS,현대해상,38600.0,41808.93,43948.21,36697.5,good,,,4.0,2026-07-29,36900.0,-4.4041,8.5492,-6.0881,1.0,0.0,1.0,target1_first,tracking,38100.0,-1.2953
2026-07-23,kr,kospi_kosdaq,001450.KS,현대해상,38600.0,41808.93,43948.21,36697.5,good,,,3.0,2026-07-28,38450.0,-0.3886,8.5492,-3.6269,1.0,0.0,0.0,target1_first,tracking,38100.0,-1.2953
2026-07-23,kr,kospi_kosdaq,001450.KS,현대해상,38600.0,41808.93,43948.21,36697.5,good,,,2.0,2026-07-27,39750.0,2.9793,8.5492,-1.2953,1.0,0.0,0.0,target1_first,tracking,38100.0,-1.2953
2026-07-23,kr,kospi_kosdaq,001450.KS,현대해상,38600.0,41808.93,43948.21,36697.5,good,,,1.0,2026-07-24,40350.0,4.5337,8.5492,-1.2953,1.0,0.0,0.0,target1_first,tracking,38100.0,-1.2953
2026-07-23,kr,kospi_kosdaq,018260.KS,삼성에스디에스,218000.0,238100.0,251500.0,195895.0,good,,손익비 기준 미달: 0.82 < 1.20,5.0,2026-07-30,198700.0,-8.8532,3.6697,-12.844,0.0,0.0,1.0,stop_first,tracking,214000.0,-1.8349
2026-07-23,kr,kospi_kosdaq,018260.KS,삼성에스디에스,218000.0,238100.0,251500.0,195895.0,good,,손익비 기준 미달: 0.82 < 1.20,4.0,2026-07-29,197300.0,-9.4954,3.6697,-12.844,0.0,0.0,1.0,stop_first,tracking,214000.0,-1.8349
2026-07-23,kr,kospi_kosdaq,018260.KS,삼성에스디에스,218000.0,238100.0,251500.0,195895.0,good,,손익비 기준 미달: 0.82 < 1.20,3.0,2026-07-28,200500.0,-8.0275,3.6697,-8.8991,0.0,0.0,0.0,none,tracking,214000.0,-1.8349
2026-07-23,kr,kospi_kosdaq,018260.KS,삼성에스디에스,218000.0,238100.0,251500.0,195895.0,good,,손익비 기준 미달: 0.82 < 1.20,2.0,2026-07-27,217500.0,-0.2294,3.6697,-7.5688,0.0,0.0,0.0,none,tracking,214000.0,-1.8349
2026-07-23,kr,kospi_kosdaq,018260.KS,삼성에스디에스,218000.0,238100.0,251500.0,195895.0,good,,손익비 기준 미달: 0.82 < 1.20,1.0,2026-07-24,209500.0,-3.8991,-0.9174,-7.5688,0.0,0.0,0.0,none,tracking,214000.0,-1.8349
2026-07-23,kr,kospi_kosdaq,006360.KS,GS건설,34400.0,39076.79,42194.64,28295.0,good,,손익비 기준 미달: 0.63 < 1.20,5.0,2026-07-30,22250.0,-35.3198,-1.1628,-39.2442,0.0,0.0,1.0,stop_first,tracking,33350.0,-3.0523
2026-07-23,kr,kospi_kosdaq,006360.KS,GS건설,34400.0,39076.79,42194.64,28295.0,good,,손익비 기준 미달: 0.63 < 1.20,4.0,2026-07-29,22200.0,-35.4651,-1.1628,-39.2442,0.0,0.0,1.0,stop_first,tracking,33350.0,-3.0523
2026-07-23,kr,kospi_kosdaq,006360.KS,GS건설,34400.0,39076.79,42194.64,28295.0,good,,손익비 기준 미달: 0.63 < 1.20,3.0,2026-07-28,25500.0,-25.8721,-1.1628,-26.7442,0.0,0.0,1.0,stop_first,tracking,33350.0,-3.0523
2026-07-23,kr,kospi_kosdaq,006360.KS,GS건설,34400.0,39076.79,42194.64,28295.0,good,,손익비 기준 미달: 0.63 < 1.20,2.0,2026-07-27,29100.0,-15.407,-1.1628,-16.4244,0.0,0.0,0.0,none,tracking,33350.0,-3.0523
2026-07-23,kr,kospi_kosdaq,006360.KS,GS건설,34400.0,39076.79,42194.64,28295.0,good,,손익비 기준 미달: 0.63 < 1.20,1.0,2026-07-24,30250.0,-12.064,-1.1628,-12.6453,0.0,0.0,0.0,none,tracking,33350.0,-3.0523
2026-07-23,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,76700.0,83642.86,88271.43,68975.0,good,,손익비 기준 미달: 0.81 < 1.20,5.0,2026-07-30,65100.0,-15.1239,-3.3898,-17.0795,0.0,0.0,1.0,stop_first,tracking,73500.0,-4.1721
2026-07-23,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,76700.0,83642.86,88271.43,68975.0,good,,손익비 기준 미달: 0.81 < 1.20,4.0,2026-07-29,65900.0,-14.0808,-3.3898,-16.558,0.0,0.0,1.0,stop_first,tracking,73500.0,-4.1721
2026-07-23,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,76700.0,83642.86,88271.43,68975.0,good,,손익비 기준 미달: 0.81 < 1.20,3.0,2026-07-28,66700.0,-13.0378,-3.3898,-14.0808,0.0,0.0,1.0,stop_first,tracking,73500.0,-4.1721
2026-07-23,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,76700.0,83642.86,88271.43,68975.0,good,,손익비 기준 미달: 0.81 < 1.20,2.0,2026-07-27,69800.0,-8.9961,-3.3898,-13.6897,0.0,0.0,1.0,stop_first,tracking,73500.0,-4.1721
2026-07-23,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,76700.0,83642.86,88271.43,68975.0,good,,손익비 기준 미달: 0.81 < 1.20,1.0,2026-07-24,70500.0,-8.0834,-3.3898,-13.6897,0.0,0.0,1.0,stop_first,tracking,73500.0,-4.1721
2026-07-23,kr,kospi_kosdaq,006340.KS,대원전선,14200.0,16718.93,18040.0,11537.0,good,,손익비 기준 미달: 0.77 < 1.20,5.0,2026-07-30,10320.0,-27.3239,7.0423,-28.9437,0.0,0.0,1.0,stop_first,tracking,13720.0,-3.3803
2026-07-23,kr,kospi_kosdaq,006340.KS,대원전선,14200.0,16718.93,18040.0,11537.0,good,,손익비 기준 미달: 0.77 < 1.20,4.0,2026-07-29,11050.0,-22.1831,7.0423,-28.8028,0.0,0.0,1.0,stop_first,tracking,13720.0,-3.3803
2026-07-23,kr,kospi_kosdaq,006340.KS,대원전선,14200.0,16718.93,18040.0,11537.0,good,,손익비 기준 미달: 0.77 < 1.20,3.0,2026-07-28,13600.0,-4.2254,7.0423,-9.2254,0.0,0.0,0.0,none,tracking,13720.0,-3.3803
2026-07-23,kr,kospi_kosdaq,006340.KS,대원전선,14200.0,16718.93,18040.0,11537.0,good,,손익비 기준 미달: 0.77 < 1.20,2.0,2026-07-27,13980.0,-1.5493,7.0423,-8.0986,0.0,0.0,0.0,none,tracking,13720.0,-3.3803
2026-07-23,kr,kospi_kosdaq,006340.KS,대원전선,14200.0,16718.93,18040.0,11537.0,good,,손익비 기준 미달: 0.77 < 1.20,1.0,2026-07-24,13730.0,-3.3099,-0.5634,-8.0986,0.0,0.0,0.0,none,tracking,13720.0,-3.3803
2026-07-22,kr,kospi_kosdaq,001450.KS,현대해상,37100.0,38550.0,41250.0,36525.0,good,,,6.0,2026-07-30,38750.0,4.4474,12.938,-2.2911,1.0,1.0,1.0,target1_first,tracking,37000.0,-0.2695
2026-07-22,kr,kospi_kosdaq,001450.KS,현대해상,37100.0,38550.0,41250.0,36525.0,good,,,5.0,2026-07-29,36900.0,-0.5391,12.938,-2.2911,1.0,1.0,1.0,target1_first,tracking,37000.0,-0.2695
2026-07-22,kr,kospi_kosdaq,001450.KS,현대해상,37100.0,38550.0,41250.0,36525.0,good,,,4.0,2026-07-28,38450.0,3.6388,12.938,-0.2695,1.0,1.0,0.0,target1_first,tracking,37000.0,-0.2695
2026-07-22,kr,kospi_kosdaq,001450.KS,현대해상,37100.0,38550.0,41250.0,36525.0,good,,,3.0,2026-07-27,39750.0,7.1429,12.938,-0.2695,1.0,1.0,0.0,target1_first,tracking,37000.0,-0.2695
2026-07-22,kr,kospi_kosdaq,001450.KS,현대해상,37100.0,38550.0,41250.0,36525.0,good,,,2.0,2026-07-24,40350.0,8.7601,12.938,-0.2695,1.0,1.0,0.0,target1_first,tracking,37000.0,-0.2695
2026-07-22,kr,kospi_kosdaq,001450.KS,현대해상,37100.0,38550.0,41250.0,36525.0,good,,,1.0,2026-07-23,38600.0,4.0431,5.5256,-0.2695,1.0,0.0,0.0,target1_first,tracking,37000.0,-0.2695
2026-07-22,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,72400.0,74100.0,83846.43,68155.0,good,,손익비 기준 미달: 0.38 < 1.20,6.0,2026-07-30,65100.0,-10.0829,7.1823,-12.1547,1.0,0.0,1.0,target1_first,tracking,70800.0,-2.2099
2026-07-22,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,72400.0,74100.0,83846.43,68155.0,good,,손익비 기준 미달: 0.38 < 1.20,5.0,2026-07-29,65900.0,-8.9779,7.1823,-11.6022,1.0,0.0,1.0,target1_first,tracking,70800.0,-2.2099
2026-07-22,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,72400.0,74100.0,83846.43,68155.0,good,,손익비 기준 미달: 0.38 < 1.20,4.0,2026-07-28,66700.0,-7.8729,7.1823,-8.9779,1.0,0.0,1.0,target1_first,tracking,70800.0,-2.2099
2026-07-22,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,72400.0,74100.0,83846.43,68155.0,good,,손익비 기준 미달: 0.38 < 1.20,3.0,2026-07-27,69800.0,-3.5912,7.1823,-8.5635,1.0,0.0,1.0,target1_first,tracking,70800.0,-2.2099
2026-07-22,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,72400.0,74100.0,83846.43,68155.0,good,,손익비 기준 미달: 0.38 < 1.20,2.0,2026-07-24,70500.0,-2.6243,7.1823,-8.5635,1.0,0.0,1.0,target1_first,tracking,70800.0,-2.2099
2026-07-22,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,72400.0,74100.0,83846.43,68155.0,good,,손익비 기준 미달: 0.38 < 1.20,1.0,2026-07-23,76700.0,5.9392,7.1823,-2.4862,1.0,0.0,0.0,target1_first,tracking,70800.0,-2.2099
2026-07-22,kr,kospi_kosdaq,017670.KS,SK텔레콤,94100.0,101514.29,106457.14,87650.0,good,,손익비 기준 미달: 1.07 < 1.20,6.0,2026-07-30,78200.0,-16.8969,12.221,-19.2349,1.0,0.0,1.0,target1_first,tracking,92600.0,-1.594
2026-07-22,kr,kospi_kosdaq,017670.KS,SK텔레콤,94100.0,101514.29,106457.14,87650.0,good,,손익비 기준 미달: 1.07 < 1.20,5.0,2026-07-29,78600.0,-16.4718,12.221,-19.2349,1.0,0.0,1.0,target1_first,tracking,92600.0,-1.594
2026-07-22,kr,kospi_kosdaq,017670.KS,SK텔레콤,94100.0,101514.29,106457.14,87650.0,good,,손익비 기준 미달: 1.07 < 1.20,4.0,2026-07-28,82200.0,-12.6461,12.221,-14.3464,1.0,0.0,1.0,target1_first,tracking,92600.0,-1.594
2026-07-22,kr,kospi_kosdaq,017670.KS,SK텔레콤,94100.0,101514.29,106457.14,87650.0,good,,손익비 기준 미달: 1.07 < 1.20,3.0,2026-07-27,97900.0,4.0383,12.221,-3.1881,1.0,0.0,0.0,target1_first,tracking,92600.0,-1.594
2026-07-22,kr,kospi_kosdaq,017670.KS,SK텔레콤,94100.0,101514.29,106457.14,87650.0,good,,손익비 기준 미달: 1.07 < 1.20,2.0,2026-07-24,100000.0,6.2699,11.3709,-3.1881,1.0,0.0,0.0,target1_first,tracking,92600.0,-1.594
2026-07-22,kr,kospi_kosdaq,017670.KS,SK텔레콤,94100.0,101514.29,106457.14,87650.0,good,,손익비 기준 미달: 1.07 < 1.20,1.0,2026-07-23,99500.0,5.7386,6.9075,-3.1881,0.0,0.0,0.0,none,tracking,92600.0,-1.594
2026-07-22,kr,kospi_kosdaq,475150.KS,SK이터닉스,62000.0,72307.14,79178.57,48992.5,good,,손익비 기준 미달: 0.63 < 1.20,6.0,2026-07-30,41800.0,-32.5806,41.4516,-33.3871,1.0,1.0,1.0,target2_first,tracking,64500.0,4.0323
2026-07-22,kr,kospi_kosdaq,475150.KS,SK이터닉스,62000.0,72307.14,79178.57,48992.5,good,,손익비 기준 미달: 0.63 < 1.20,5.0,2026-07-29,43450.0,-29.9194,41.4516,-33.3871,1.0,1.0,1.0,target2_first,tracking,64500.0,4.0323
2026-07-22,kr,kospi_kosdaq,475150.KS,SK이터닉스,62000.0,72307.14,79178.57,48992.5,good,,손익비 기준 미달: 0.63 < 1.20,4.0,2026-07-28,48700.0,-21.4516,41.4516,-25.4032,1.0,1.0,1.0,target2_first,tracking,64500.0,4.0323
2026-07-22,kr,kospi_kosdaq,475150.KS,SK이터닉스,62000.0,72307.14,79178.57,48992.5,good,,손익비 기준 미달: 0.63 < 1.20,3.0,2026-07-27,57100.0,-7.9032,41.4516,-8.5484,1.0,1.0,0.0,target2_first,tracking,64500.0,4.0323
2026-07-22,kr,kospi_kosdaq,475150.KS,SK이터닉스,62000.0,72307.14,79178.57,48992.5,good,,손익비 기준 미달: 0.63 < 1.20,2.0,2026-07-24,80900.0,30.4839,41.4516,2.4194,1.0,1.0,0.0,target2_first,tracking,64500.0,4.0323
2026-07-22,kr,kospi_kosdaq,475150.KS,SK이터닉스,62000.0,72307.14,79178.57,48992.5,good,,손익비 기준 미달: 0.63 < 1.20,1.0,2026-07-23,80600.0,30.0,30.0,2.4194,1.0,1.0,0.0,target2_first,tracking,64500.0,4.0323
2026-07-22,kr,kospi_kosdaq,006360.KS,GS건설,29100.0,31850.0,36189.29,27827.5,good,,,6.0,2026-07-30,22250.0,-23.5395,22.8522,-28.1787,1.0,0.0,1.0,target1_first,tracking,29100.0,0.0
2026-07-22,kr,kospi_kosdaq,006360.KS,GS건설,29100.0,31850.0,36189.29,27827.5,good,,,5.0,2026-07-29,22200.0,-23.7113,22.8522,-28.1787,1.0,0.0,1.0,target1_first,tracking,29100.0,0.0
2026-07-22,kr,kospi_kosdaq,006360.KS,GS건설,29100.0,31850.0,36189.29,27827.5,good,,,4.0,2026-07-28,25500.0,-12.3711,22.8522,-13.4021,1.0,0.0,1.0,target1_first,tracking,29100.0,0.0
2026-07-22,kr,kospi_kosdaq,006360.KS,GS건설,29100.0,31850.0,36189.29,27827.5,good,,,3.0,2026-07-27,29100.0,0.0,22.8522,-1.2027,1.0,0.0,0.0,target1_first,tracking,29100.0,0.0
2026-07-22,kr,kospi_kosdaq,006360.KS,GS건설,29100.0,31850.0,36189.29,27827.5,good,,,2.0,2026-07-24,30250.0,3.9519,22.8522,-1.0309,1.0,0.0,0.0,target1_first,tracking,29100.0,0.0
2026-07-22,kr,kospi_kosdaq,006360.KS,GS건설,29100.0,31850.0,36189.29,27827.5,good,,,1.0,2026-07-23,34400.0,18.2131,22.8522,-1.0309,1.0,0.0,0.0,target1_first,tracking,29100.0,0.0
2026-07-21,kr,kospi_kosdaq,021240.KS,코웨이,93500.0,96800.0,108214.29,91785.0,good,,,7.0,2026-07-30,91200.0,-2.4599,2.7807,-5.8824,0.0,0.0,1.0,stop_first,tracking,94000.0,0.5348
2026-07-21,kr,kospi_kosdaq,021240.KS,코웨이,93500.0,96800.0,108214.29,91785.0,good,,,6.0,2026-07-29,90600.0,-3.1016,2.7807,-5.8824,0.0,0.0,1.0,stop_first,tracking,94000.0,0.5348
2026-07-21,kr,kospi_kosdaq,021240.KS,코웨이,93500.0,96800.0,108214.29,91785.0,good,,,5.0,2026-07-28,91200.0,-2.4599,2.7807,-4.9198,0.0,0.0,1.0,stop_first,tracking,94000.0,0.5348
2026-07-21,kr,kospi_kosdaq,021240.KS,코웨이,93500.0,96800.0,108214.29,91785.0,good,,,4.0,2026-07-27,92300.0,-1.2834,2.7807,-4.9198,0.0,0.0,1.0,stop_first,tracking,94000.0,0.5348
2026-07-21,kr,kospi_kosdaq,021240.KS,코웨이,93500.0,96800.0,108214.29,91785.0,good,,,3.0,2026-07-24,91800.0,-1.8182,2.7807,-4.9198,0.0,0.0,1.0,stop_first,tracking,94000.0,0.5348
2026-07-21,kr,kospi_kosdaq,021240.KS,코웨이,93500.0,96800.0,108214.29,91785.0,good,,,2.0,2026-07-23,90700.0,-2.9947,2.7807,-4.8128,0.0,0.0,1.0,stop_first,tracking,94000.0,0.5348
2026-07-21,kr,kospi_kosdaq,021240.KS,코웨이,93500.0,96800.0,108214.29,91785.0,good,,,1.0,2026-07-22,91800.0,-1.8182,2.7807,-2.4599,0.0,0.0,1.0,stop_first,tracking,94000.0,0.5348
2026-07-21,kr,kospi_kosdaq,138930.KS,BNK금융지주,18100.0,18780.0,18834.21,17607.5,good,,,7.0,2026-07-30,14800.0,-18.232,2.4309,-21.7127,0.0,0.0,1.0,stop_first,tracking,18160.0,0.3315
2026-07-21,kr,kospi_kosdaq,138930.KS,BNK금융지주,18100.0,18780.0,18834.21,17607.5,good,,,6.0,2026-07-29,14960.0,-17.3481,2.4309,-21.7127,0.0,0.0,1.0,stop_first,tracking,18160.0,0.3315
2026-07-21,kr,kospi_kosdaq,138930.KS,BNK금융지주,18100.0,18780.0,18834.21,17607.5,good,,,5.0,2026-07-28,17270.0,-4.5856,2.4309,-6.1326,0.0,0.0,1.0,stop_first,tracking,18160.0,0.3315
2026-07-21,kr,kospi_kosdaq,138930.KS,BNK금융지주,18100.0,18780.0,18834.21,17607.5,good,,,4.0,2026-07-27,18120.0,0.1105,2.4309,-3.5912,0.0,0.0,1.0,stop_first,tracking,18160.0,0.3315
2026-07-21,kr,kospi_kosdaq,138930.KS,BNK금융지주,18100.0,18780.0,18834.21,17607.5,good,,,3.0,2026-07-24,18040.0,-0.3315,2.0442,-3.5912,0.0,0.0,1.0,stop_first,tracking,18160.0,0.3315
2026-07-21,kr,kospi_kosdaq,138930.KS,BNK금융지주,18100.0,18780.0,18834.21,17607.5,good,,,2.0,2026-07-23,17770.0,-1.8232,2.0442,-3.5912,0.0,0.0,1.0,stop_first,tracking,18160.0,0.3315
2026-07-21,kr,kospi_kosdaq,138930.KS,BNK금융지주,18100.0,18780.0,18834.21,17607.5,good,,,1.0,2026-07-22,17780.0,-1.768,2.0442,-1.9337,0.0,0.0,0.0,none,tracking,18160.0,0.3315
2026-07-21,kr,kospi_kosdaq,001450.KS,현대해상,37150.0,38550.0,41250.0,36470.0,good,,,7.0,2026-07-30,38750.0,4.3069,12.786,-2.4226,1.0,1.0,1.0,target1_first,tracking,37350.0,0.5384
2026-07-21,kr,kospi_kosdaq,001450.KS,현대해상,37150.0,38550.0,41250.0,36470.0,good,,,6.0,2026-07-29,36900.0,-0.6729,12.786,-2.4226,1.0,1.0,1.0,target1_first,tracking,37350.0,0.5384
2026-07-21,kr,kospi_kosdaq,001450.KS,현대해상,37150.0,38550.0,41250.0,36470.0,good,,,5.0,2026-07-28,38450.0,3.4993,12.786,-0.4038,1.0,1.0,0.0,target1_first,tracking,37350.0,0.5384
2026-07-21,kr,kospi_kosdaq,001450.KS,현대해상,37150.0,38550.0,41250.0,36470.0,good,,,4.0,2026-07-27,39750.0,6.9987,12.786,-0.4038,1.0,1.0,0.0,target1_first,tracking,37350.0,0.5384
2026-07-21,kr,kospi_kosdaq,001450.KS,현대해상,37150.0,38550.0,41250.0,36470.0,good,,,3.0,2026-07-24,40350.0,8.6137,12.786,-0.4038,1.0,1.0,0.0,target1_first,tracking,37350.0,0.5384
2026-07-21,kr,kospi_kosdaq,001450.KS,현대해상,37150.0,38550.0,41250.0,36470.0,good,,,2.0,2026-07-23,38600.0,3.9031,5.3836,-0.4038,1.0,0.0,0.0,target1_first,tracking,37350.0,0.5384
2026-07-21,kr,kospi_kosdaq,001450.KS,현대해상,37150.0,38550.0,41250.0,36470.0,good,,,1.0,2026-07-22,37100.0,-0.1346,2.4226,-0.2692,0.0,0.0,0.0,none,tracking,37350.0,0.5384
2026-07-21,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,72578.57,47777.5,good,,손익비 기준 미달: 0.37 < 1.20,7.0,2026-07-30,41800.0,-25.2236,56.8873,-26.1181,1.0,1.0,1.0,target1_first,tracking,57000.0,1.9678
2026-07-21,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,72578.57,47777.5,good,,손익비 기준 미달: 0.37 < 1.20,6.0,2026-07-29,43450.0,-22.2719,56.8873,-26.1181,1.0,1.0,1.0,target1_first,tracking,57000.0,1.9678
2026-07-21,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,72578.57,47777.5,good,,손익비 기준 미달: 0.37 < 1.20,5.0,2026-07-28,48700.0,-12.8801,56.8873,-17.263,1.0,1.0,1.0,target1_first,tracking,57000.0,1.9678
2026-07-21,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,72578.57,47777.5,good,,손익비 기준 미달: 0.37 < 1.20,4.0,2026-07-27,57100.0,2.1467,56.8873,1.2522,1.0,1.0,0.0,target1_first,tracking,57000.0,1.9678
2026-07-21,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,72578.57,47777.5,good,,손익비 기준 미달: 0.37 < 1.20,3.0,2026-07-24,80900.0,44.7227,56.8873,1.2522,1.0,1.0,0.0,target1_first,tracking,57000.0,1.9678
2026-07-21,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,72578.57,47777.5,good,,손익비 기준 미달: 0.37 < 1.20,2.0,2026-07-23,80600.0,44.186,44.186,1.2522,1.0,1.0,0.0,target1_first,tracking,57000.0,1.9678
2026-07-21,kr,kospi_kosdaq,475150.KS,SK이터닉스,55900.0,59400.0,72578.57,47777.5,good,,손익비 기준 미달: 0.37 < 1.20,1.0,2026-07-22,62000.0,10.9123,24.8658,1.2522,1.0,0.0,0.0,target1_first,tracking,57000.0,1.9678
2026-07-21,kr,kospi_kosdaq,161390.KS,한국타이어앤테크놀로지,70900.0,74100.0,82221.43,67615.0,good,,손익비 기준 미달: 0.93 < 1.20,7.0,2026-07-30,65100.0,-8.1805,9.4499,-10.2962,1.0,0.0,1.0,target1_first,tracking,71800.0,1.2694
